Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
L’IA pour tous,"Not specified
Label, Project, Mergers And Acquisitions (M&A), Recruitment",4.8,6.0,Beginner,Coursera
AI Foundations: Prompt Engineering with ChatGPT,"Not specified
Not specified",3.8,6.0,Beginner,Coursera
 Introduction to Academic Writing,"Identify the structural parts of an academic paper.Construct evidence-based arguments and articulate them within conventions of academic writing.Describe basic skills of writing policy briefs and writing for popular media.Explain how to structure a dissertation or journal article.
Academic Writing, Strategies of reading, Writing for popular media, Research And Design",4.4,15.0,Beginner,Coursera
Our Energy Future,"Not specified
Energy, Sustainable Energy, Energy Systems, Environmental Protection",4.7,36.0,Not applicable,Coursera
"Graph Search, Shortest Paths, and Data Structures","Not specified
Graphs, Data Structure, Algorithms, Hash Table",4.8,15.0,Intermediate,Coursera
Foundations of Teaching for Learning: Developing Relationships,"Not specified
Not specified",4.9,12.0,Not applicable,Coursera
Migrations internationales : un enjeu mondial,"Not specified
Not specified",4.7,22.0,Beginner,Coursera
Science Literacy ,"Learn how to think critically and understand the scientific method   Learn how to form well balanced and logical scientific arguments, read and design scientific research papers Learn how to differentiate and discriminate science from pseudoscience, fake science and bad science Become scientifically literate, and be able to critically evaluate information in the mainstream and social media, as well as every day life
Communication, Science, Experimental Design, Media Literacy, Science Literacy",4.4,22.0,Beginner,Coursera
Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots,"Identify the differences between traditional learning, project-based learning, community service and service learningInterpret how to best integrate the Roots & Shoots service-learning program into lessons and curricular goalsDemonstrate how the Roots & Shoots four-step process helps youth have a voice in identifying and solving a genuine need in their community Synthesize what it means to be a compassionate leader and the characteristics that exhibit compassionate leadership
Not specified",4.8,10.0,Beginner,Coursera
DDHH y democracia: una visión desde América Latina,"Comprender las distintas formas de democracia y su importancia en la organización del Estado y las formas de gobierno.   Entender la importancia de los derechos humanos y su garantía en una democracia.Identificar los diferentes mecanismos de participación popular en las democracias, y  algunas barreras para su efectiva materialización.Conocer algunos de los mecanismos de protección de los derechos humanos y algunas experiencias exitosas en su defensa.
Análisis críti, Identificación de problemas jurídicos, Pensamiento crítico, Identificación de rutas de protección de derechos humanos, Identificación de mecanismos de protección de derechos humanos",4.9,17.0,Beginner,Coursera
Données et Gouvernance Urbaine,"Not specified
Not specified",4.8,10.0,Beginner,Coursera
Get Interactive: Practical Teaching with Technology,"Not specified
Not specified",4.8,15.0,Beginner,Coursera
Copyright for Educators & Librarians,"Not specified
Not specified",4.8,13.0,Not applicable,Coursera
Transformación digital de Gobiernos Specialization,"Identificar el rol de los Gobiernos de América Latina y el Caribe para facilitar la adaptación a la transformación digitalReconocer las características de un gobierno digital y sus beneficios en cuanto a trámites y servicios centrados en la ciudadanía y las empresasAnalizar el grado de preparación con el que se encuentra una organización para comenzar un proyecto de gobierno digital
Project Management, Digital Strategy, Process Improvement, Ciberseguridad, Diseño de Proyectos, Estrategia digital, firma digital, Digitalización, Transformación Digital, government, Digitizing, evaluación de proyectos",4.8,40.0,Beginner,Coursera
CertNexus Certified Ethical Emerging Technologist Professional Certificate,"Apply ethical principles, frameworks, regulations, and standards utilized in data-driven technologies and analyze the challenges that may compromise their implementation.Detect and mitigate ethical risks in the design, development, and deployment of data-driven technologies.Communicate effectively with diverse stakeholders about ethical safeguards, ethical risks, and mitigation strategies.Create, implement, and evaluate the organizational policies and governance structure required for ethical data-driven technologies.
Ethics Of Artificial Intelligence, Information Privacy, Business Analysis, Compliance, Business Strategy, Schedule, Test Preparation, Online proctored, PearsonVUE, Certification, Communication, Marketing, Crisis Management, Leadership And Management, policy, governance, Ethical Leadership, Code of Ethics, Risk Management, Privacy, Risk Assessment, General Statistics",4.7,80.0,Beginner,Coursera
Qualitative Comparative Analysis (QCA),"After the course you will understand the methodological foundations of QCA.After the course you will know how to conduct a basic QCA study by yourself. 
Not specified",4.8,26.0,Beginner,Coursera
Global Health Diplomacy,"Not specified
Not specified",4.6,30.0,Beginner,Coursera
Risk in Modern Society ,"Not specified
Not specified",4.7,11.0,Beginner,Coursera
Digital Governance,"Not specified
Not specified",4.7,27.0,Beginner,Coursera
Planet Earth...and You!,"Not specified
Not specified",4.9,41.0,Beginner,Coursera
Motivating Gen Z Learners: What Parents and Teachers Need to Know,"state the key motivational concepts and the behaviorist approach to motivation.    explain how the motivation to learn is enhanced when the basic needs are fulfilled.explain how our mindsets and attributions influence our motivation.    relate the above concepts to self-regulated learning.    
Education, Motivation, Teaching Philosophy, Positive Education, Learning Styles",4.9,8.0,Beginner,Coursera
What future for education?,"Not specified
Not specified",4.7,13.0,Not applicable,Coursera
Analitik Data Google Professional Certificate,"Mendapatkan pemahaman mendalam tentang praktik dan proses yang sehari-hari digunakan di pekerjaan analis data junior.Mempelajari keterampilan analitis utama (pembersihan data, analisis, visualisasi) dan alat aplikasi spreadsheet, SQL, pemrograman R, TableauMemahami cara membersihkan, mengatur data analisis, menyelesaikan perhitungan menggunakan aplikasi spreadsheet, SQL & pemrograman RMempelajari cara memvisualisasi dan menyajikan temuan data di dasbor, presentasi, dan platform visualisasi yang umum digunakan
Analisis data, Visualisasi Data (DataViz), Perangkat Lunak Tableau, Presentasi, Aplikasi Spreadsheet, Pembersihan Data, SQL, Spreadsheet, Kalkulasi Data, Agregasi data, R Markdown, Pemrograman R, Rstudio, Pemecahan Masalah, Pengambilan keputusan, Mengajukan pertanyaan, Metadata, Etika data, Pengumpulan data, Data Cleansing (Pembersihan Data), Sample Size Determination (Penentuan Ukuran Sampel), Data Integrity (Integritas data), Portofolio Kerja, Studi kasus",4.9,200.0,Beginner,Coursera
إدارة الفعاليات | Events Management,"تعريف مفهوم وأسس إدارة الفعاليات وتحديد أنواع الفعاليات، وخصائص كل نوع منهاتوضيح طرق تخطيط وتنظيم وتنفيذ الفعاليات وإدارة الحملات التسويقة والدعائية للفعالياتتحديد متطلبات الأمن والسلامة، وإدارة المخاطر في الفعاليات وإدارة الجوانب المالية والفنية للفعاليات تقييم نجاح الفعالية
التواصل الفعال, إدارة وتنظيم الفعاليات, قيادة فريق العمل, توظيف التكنولوجيا, إجراء الحسابات المالية",4.5,5.0,Beginner,Coursera
Tropical Forest Landscapes 101: Conservation & Restoration,"(1) Fundamentals of tropical forest landscape management(2) Conservation & restoration strategies(3) Funding conservation & restoration
Reforestation, Agroforestry, Conservation Science",4.9,19.0,Beginner,Coursera
